biosample,control,stress,drought,bacteria,inoculated,flood,deficit,infest,pathogen,acid,fungal
SAMN09716097,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716099,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716100,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716101,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716102,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716103,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716104,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716105,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716106,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716107,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716108,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716109,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716112,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716113,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716114,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716115,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716116,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716117,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716118,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716119,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716120,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716121,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716122,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716123,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716126,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716128,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716129,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716130,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716131,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716132,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716133,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716134,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716135,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716136,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716137,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716138,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716139,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716140,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716141,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716142,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716143,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716144,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716145,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716146,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716147,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716148,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716149,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716150,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716151,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716152,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716153,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716154,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716155,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716156,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716157,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716158,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716160,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716161,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716162,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716163,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716164,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716166,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716167,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716168,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716169,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716170,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716171,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716172,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716173,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716174,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716175,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716177,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716178,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716180,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716181,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716182,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716183,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716184,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716185,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716187,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716190,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716191,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716192,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716193,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716194,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716196,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716197,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716198,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716199,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716200,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716202,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716203,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716204,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716206,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716207,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716210,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716211,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716212,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716213,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716214,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716216,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716217,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716218,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716219,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716220,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716221,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716223,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716224,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716226,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716227,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716228,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716229,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716231,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716232,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716233,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716234,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716235,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716236,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716237,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716238,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716239,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716240,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716241,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716244,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716245,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716246,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716247,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716248,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716251,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716252,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716253,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716255,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716256,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716257,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716258,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716259,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716260,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716261,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716262,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716263,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716264,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716265,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716266,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716267,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716268,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716269,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716270,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716271,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716272,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716274,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716277,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716278,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716279,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716281,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716282,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716283,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716284,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716285,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716286,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716288,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716289,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716292,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716293,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716294,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716295,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716296,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716298,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716299,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716300,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716301,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716302,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716303,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716304,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716305,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716307,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716310,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716311,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716312,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716313,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716314,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716315,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716316,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716317,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716319,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716320,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716321,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716322,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716323,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716326,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716327,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716328,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716329,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716330,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716331,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716332,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716333,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716334,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716335,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716336,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716337,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716338,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716339,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716340,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716342,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716344,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716346,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716347,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716348,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716349,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716350,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716351,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716352,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716353,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716354,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716355,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716356,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716357,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716358,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716360,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716363,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716364,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716365,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716366,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716368,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716369,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716371,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716372,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716373,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716375,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716376,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716377,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716378,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716379,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716380,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716381,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716382,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716383,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716384,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716385,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716386,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716387,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716388,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716390,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716391,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716392,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716393,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716395,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716396,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716397,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716398,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716399,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716401,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716402,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716403,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716404,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716405,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716406,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716407,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716408,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716409,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716410,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716411,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716414,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716416,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716418,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716419,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716420,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716421,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716422,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716423,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716424,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716425,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716428,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716429,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716430,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716432,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716434,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716435,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716436,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716437,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716439,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716440,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716441,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716442,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716443,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716444,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716445,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716453,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716455,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716456,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716458,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716462,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716463,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716464,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716465,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716466,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716467,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716469,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716470,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716479,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716481,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716482,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716484,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716485,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716487,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716488,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716491,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716492,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716493,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716495,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716496,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716497,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716498,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716499,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716500,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716501,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716502,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716503,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716504,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716505,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716506,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716507,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716508,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716510,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716511,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716512,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716513,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716514,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716515,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716517,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716518,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716519,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716520,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716521,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716522,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716523,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716525,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716527,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716528,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716529,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716530,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716532,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716533,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716534,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716535,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716536,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716540,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716542,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716543,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716545,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716546,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716547,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716548,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716549,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716550,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716551,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716553,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716554,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716555,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716557,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716558,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716559,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716561,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716562,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716563,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716564,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716565,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716566,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716568,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716569,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716570,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716571,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716572,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716573,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716575,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716576,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716577,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716578,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716579,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716581,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716582,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716583,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716584,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716586,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716588,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716589,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716590,[],[],[],[],[],[],[],[],[],[],[]
SAMN09716591,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721190,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN09721192,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN09721194,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN09721196,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721198,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721200,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721524,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721525,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721526,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721527,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721528,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721529,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721530,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721531,[],[],[],[],[],[],[],[],[],[],[]
SAMN09721532,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730119,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730120,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730121,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730122,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730123,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730124,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730125,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730126,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730127,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730128,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730129,[],[],[],[],[],[],[],[],[],[],[]
SAMN09730130,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843595,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843639,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843640,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843641,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843642,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843643,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843644,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843645,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843646,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843647,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843648,[],[],[],[],[],[],[],[],[],[],[]
SAMN09843649,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862044,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862045,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862046,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862047,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862048,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862049,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862050,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862051,[],[],[],[],[],[],[],[],[],[],[]
SAMN09862052,[],[],[],[],[],[],[],[],[],[],[]
SAMN09976652,[],[],[],[],[],[],[],[],[],[],[]
SAMN09987958,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN09987959,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN09987960,"['attributes', 'jattr', 'treatment_sam_ss_dpl55', 'Attributes']",[],[],[],[],[],[],[],[],[],[]
SAMN09987961,[],[],[],[],[],[],[],[],[],[],[]
SAMN09987962,[],[],[],[],[],[],[],[],[],[],[]
SAMN09987963,[],[],[],[],[],[],[],[],[],[],[]
